DepCode;age_group;Year;p_FIRESP
70;65-79;2023;0,000309119010819165
71;0-1;2016;0,027522935779816515
71;0-1;2017;0,010439970171513796
71;0-1;2018;0,005693950177935943
71;0-1;2019;0,007607192254495159
71;0-1;2020;0,009049773755656109
71;0-1;2021;0,006112469437652812
71;0-1;2022;0,005538461538461538
71;0-1;2023;0,008112094395280236
71;0-1;2024;0,003503854239663630
71;0-1;2025;0,014084507042253521
71;2-4;2016;0,032258064516129031
71;2-4;2017;0,018867924528301886
71;2-4;2018;0,015151515151515152
71;2-4;2019;0,016393442622950821
71;2-4;2020;0,004761904761904762
71;2-4;2021;0,005665722379603400
71;2-4;2022;0,010570824524312896
71;2-4;2023;0,010928961748633880
71;2-4;2024;0,005102040816326530
71;2-4;2025;0,006410256410256410
71;5-17;2017;0,026200873362445413
71;5-17;2018;0,036900369003690037
71;5-17;2019;0,032786885245901641
71;5-17;2020;0,034782608695652174
71;5-17;2021;0,036619718309859155
71;5-17;2022;0,018987341772151899
71;5-17;2023;0,012987012987012988
71;5-17;2024;0,015576323987538941
71;5-17;2025;0,008510638297872341
71;18-64;2016;0,030848329048843187
71;18-64;2017;0,027186761229314422
71;18-64;2018;0,017955294979846097
71;18-64;2019;0,018964259664478483
71;18-64;2020;0,015849056603773583
71;18-64;2021;0,014966859097712209
71;18-64;2022;0,014003452906196048
71;18-64;2023;0,018834608593290170
71;18-64;2024;0,017831463905665805
71;18-64;2025;0,010980392156862745
71;65-79;2016;0,016064257028112448
71;65-79;2017;0,014919187733112309
71;65-79;2018;0,010903426791277258
71;65-79;2019;0,013682564503518374
71;65-79;2020;0,010758620689655173
71;65-79;2021;0,010511363636363636
71;65-79;2022;0,017395392571697227
71;65-79;2023;0,008346213292117466
71;65-79;2024;0,012608826178324827
71;65-79;2025;0,012531328320802004
71;80+;2016;0,002929687500000000
71;80+;2017;0,003777472527472527
71;80+;2018;0,003050847457627119
71;80+;2019;0,002308707124010554
71;80+;2020;0,003234635481463050
71;80+;2021;0,002453235203925176
71;80+;2022;0,005127109591967528
71;80+;2023;0,002111375032990235
71;80+;2024;0,001614205004035512
71;80+;2025;0,001439884809215263
72;5-17;2024;0,001557632398753894
72;18-64;2018;0,000732869182850861
72;18-64;2021;0,000427624545648920
72;18-64;2022;0,000191828122002686
72;65-79;2020;0,000275862068965517
72;80+;2017;0,000343406593406593
73;0-1;2016;0,005504587155963303
73;0-1;2017;0,006711409395973154
73;0-1;2018;0,007829181494661922
73;0-1;2019;0,011756569847856155
73;0-1;2020;0,012443438914027148
73;0-1;2021;0,007946210268948655
73;0-1;2022;0,006769230769230770
73;0-1;2023;0,002949852507374631
73;0-1;2024;0,004905395935529082
73;0-1;2025;0,004694835680751174
73;2-4;2017;0,011320754716981131
73;2-4;2018;0,003787878787878788
73;2-4;2019;0,024590163934426229
73;2-4;2020;0,004761904761904762
73;2-4;2021;0,039660056657223795
73;2-4;2022;0,012684989429175475
73;2-4;2023;0,005464480874316940
73;2-4;2024;0,010204081632653060
73;5-17;2017;0,026200873362445413
73;5-17;2018;0,003690036900369004
73;5-17;2019;0,019125683060109290
73;5-17;2020;0,014492753623188406
73;5-17;2021;0,008450704225352112
73;5-17;2022;0,020569620253164556
73;5-17;2023;0,011131725417439703
73;5-17;2024;0,015576323987538941
73;5-17;2025;0,008510638297872341
73;18-64;2016;0,005141388174807198
73;18-64;2017;0,006698187549251379
73;18-64;2018;0,005862953462806889
73;18-64;2019;0,006199854121079504
73;18-64;2020;0,008553459119496854
73;18-64;2021;0,006200555911909344
73;18-64;2022;0,005371187416075196
73;18-64;2023;0,009123013537374927
73;18-64;2024;0,007477710670117918
73;18-64;2025;0,009411764705882352
73;65-79;2016;0,005354752342704150
73;65-79;2017;0,004973062577704103
73;65-79;2018;0,001947040498442368
73;65-79;2019;0,001954652071931196
73;65-79;2020;0,002206896551724138
73;65-79;2021;0,002840909090909091
73;65-79;2022;0,004701457451810061
73;65-79;2023;0,004018547140649150
73;65-79;2024;0,005403782647853498
73;65-79;2025;0,006683375104427736
73;80+;2017;0,000343406593406593
73;80+;2018;0,000338983050847458
73;80+;2020;0,001244090569793481
73;80+;2021;0,001839926402943882
73;80+;2022;0,001495406964323862
73;80+;2023;0,001319609395618897
73;80+;2024;0,001076136669357008
73;80+;2025;0,000719942404607631
74;0-1;2016;0,011009174311926606
74;0-1;2017;0,024608501118568233
74;0-1;2018;0,022064056939501780
74;0-1;2019;0,025587828492392807
74;0-1;2020;0,026018099547511313
74;0-1;2021;0,024449877750611249
74;0-1;2022;0,020923076923076923
74;0-1;2023;0,017699115044247787
74;0-1;2024;0,019621583742116328
74;0-1;2025;0,018779342723004695
74;2-4;2016;0,021505376344086023
74;2-4;2017;0,015094339622641510
74;2-4;2018;0,022727272727272728
74;2-4;2019;0,012295081967213115
74;2-4;2020;0,042857142857142858
74;2-4;2021;0,031161473087818695
74;2-4;2022;0,025369978858350951
74;2-4;2023;0,024590163934426229
74;2-4;2024;0,025510204081632654
74;2-4;2025;0,025641025641025640
74;5-17;2016;0,050000000000000003
74;5-17;2017;0,034934497816593885
74;5-17;2018;0,029520295202952029
74;5-17;2019;0,030054644808743168
74;5-17;2020;0,020289855072463767
74;5-17;2021;0,028169014084507043
74;5-17;2022;0,030063291139240507
74;5-17;2023;0,031539888682745827
74;5-17;2024;0,023364485981308410
74;5-17;2025;0,021276595744680851
74;18-64;2016;0,023136246786632390
74;18-64;2017;0,022852639873916468
74;18-64;2018;0,017222425796995237
74;18-64;2019;0,018599562363238512
74;18-64;2020;0,014842767295597484
74;18-64;2021;0,011759675005345306
74;18-64;2022;0,018415499712257817
74;18-64;2023;0,022954679223072396
74;18-64;2024;0,016393442622950821
74;18-64;2025;0,018823529411764704
74;65-79;2016;0,002677376171352075
74;65-79;2017;0,009117281392457521
74;65-79;2018;0,006230529595015576
74;65-79;2019;0,008209538702111024
74;65-79;2020;0,007724137931034483
74;65-79;2021;0,007386363636363636
74;65-79;2022;0,007287259050305595
74;65-79;2023;0,008346213292117466
74;65-79;2024;0,008105673971780246
74;65-79;2025;0,008354218880534670
74;80+;2016;0,000976562500000000
74;80+;2017;0,000343406593406593
74;80+;2018;0,000338983050847458
74;80+;2019;0,001649076517150396
74;80+;2020;0,000497636227917392
74;80+;2021;0,000613308800981294
74;80+;2022;0,001922666096987823
74;80+;2023;0,001055687516495118
74;80+;2024;0,001614205004035512
75;0-1;2017;0,002237136465324385
75;0-1;2018;0,002135231316725979
75;0-1;2021;0,001833740831295844
75;0-1;2022;0,000615384615384615
75;0-1;2023;0,001474926253687316
75;0-1;2024;0,000700770847932726
75;2-4;2018;0,003787878787878788
75;2-4;2025;0,006410256410256410
75;18-64;2017;0,001182033096926714
75;18-64;2018;0,001465738365701722
75;18-64;2019;0,000729394602479942
75;18-64;2020;0,000754716981132075
75;18-64;2021;0,000427624545648920
75;18-64;2022;0,001150968732016114
75;18-64;2024;0,000287604256542997
75;18-64;2025;0,001568627450980392
75;65-79;2017;0,000414421881475342
75;65-79;2018;0,000778816199376947
75;65-79;2020;0,000551724137931035
75;65-79;2021;0,000284090909090909
75;65-79;2022;0,000705218617771509
75;80+;2017;0,000343406593406593
75;80+;2018;0,000338983050847458
75;80+;2019;0,000329815303430079
75;80+;2020;0,000248818113958696
75;80+;2021;0,000306654400490647
75;80+;2024;0,000538068334678504
76;2-4;2024;0,002551020408163265
76;18-64;2017;0,000394011032308905
76;18-64;2018;0,000366434591425431
76;18-64;2021;0,000213812272824460
76;18-64;2022;0,000383656244005371
76;18-64;2023;0,000882872277810477
76;18-64;2024;0,000575208513085994
76;18-64;2025;0,000784313725490196
76;65-79;2017;0,000414421881475342
76;65-79;2021;0,000284090909090909
76;65-79;2022;0,000705218617771509
76;65-79;2023;0,000309119010819165
76;80+;2016;0,000976562500000000
77;0-1;2019;0,000691562932226833
77;0-1;2021;0,000611246943765281
77;0-1;2022;0,000615384615384615
77;0-1;2023;0,000737463126843658
77;0-1;2025;0,004694835680751174
77;18-64;2017;0,001182033096926714
77;18-64;2018;0,000366434591425431
77;18-64;2019;0,000364697301239971
77;18-64;2021;0,000213812272824460
77;18-64;2022;0,000383656244005371
77;18-64;2023;0,000294290759270159
77;65-79;2019;0,000390930414386239
77;65-79;2020;0,000275862068965517
77;65-79;2024;0,000300210147102972
77;80+;2017;0,000343406593406593
78;0-1;2016;0,001834862385321101
78;0-1;2019;0,000691562932226833
78;5-17;2022;0,003164556962025316
78;18-64;2017;0,000788022064617809
78;18-64;2018;0,000366434591425431
78;18-64;2019;0,000364697301239971
78;18-64;2020;0,000503144654088050
78;18-64;2021;0,000213812272824460
78;18-64;2022;0,000191828122002686
78;18-64;2024;0,000287604256542997
78;65-79;2017;0,000414421881475342
78;65-79;2018;0,000389408099688474
78;65-79;2022;0,000235072872590503
78;80+;2021;0,000306654400490647
78;80+;2023;0,000263921879123779
79;2-4;2017;0,007547169811320755
79;2-4;2019;0,008196721311475410
80;18-64;2022;0,000191828122002686
80;65-79;2019;0,000390930414386239
80;65-79;2020;0,000275862068965517
80;65-79;2023;0,000309119010819165
81;0-1;2022;0,000615384615384615
81;18-64;2016;0,001285347043701799
81;18-64;2018;0,000366434591425431
81;18-64;2019;0,000364697301239971
81;65-79;2016;0,001338688085676037
81;65-79;2024;0,000300210147102972
82;2-4;2023;0,002732240437158470
82;18-64;2020;0,000251572327044025
82;18-64;2022;0,000191828122002686
83;0-1;2017;0,000745712155108128
83;0-1;2019;0,002074688796680498
83;0-1;2022;0,001230769230769231
83;0-1;2023;0,000737463126843658
83;0-1;2024;0,000700770847932726
83;0-1;2025;0,002347417840375587
83;5-17;2024;0,001557632398753894
83;18-64;2016;0,001285347043701799
83;18-64;2017;0,000788022064617809
83;18-64;2018;0,000732869182850861
83;18-64;2019;0,000364697301239971
83;18-64;2020;0,001257861635220126
83;18-64;2021;0,001282873636946761
83;18-64;2022;0,000959140610013428
83;18-64;2023;0,000882872277810477
83;18-64;2024;0,001438021282714984
83;65-79;2017;0,001657687525901368
83;65-79;2018;0,000389408099688474
83;65-79;2019;0,001172791243158718
83;65-79;2020;0,000275862068965517
83;65-79;2021;0,000284090909090909
83;65-79;2025;0,000835421888053467
83;80+;2017;0,000343406593406593
83;80+;2018;0,001355932203389831
83;80+;2020;0,000248818113958696
83;80+;2022;0,000854518265327921
83;80+;2023;0,000263921879123779
84;0-1;2016;0,001834862385321101
84;0-1;2017;0,000745712155108128
84;0-1;2018;0,002135231316725979
84;0-1;2019;0,002766251728907331
84;0-1;2020;0,002262443438914027
84;0-1;2021;0,001222493887530562
84;0-1;2022;0,001846153846153846
84;2-4;2016;0,010752688172043012
84;2-4;2022;0,004228329809725159
84;2-4;2023;0,002732240437158470
84;5-17;2018;0,003690036900369004
84;5-17;2020;0,002898550724637681
84;5-17;2021;0,002816901408450704
84;5-17;2023;0,001855287569573284
84;18-64;2016;0,001285347043701799
84;18-64;2017;0,001182033096926714
84;18-64;2018;0,001465738365701722
84;18-64;2019;0,000729394602479942
84;18-64;2020;0,000754716981132075
84;18-64;2021;0,001282873636946761
84;18-64;2022;0,000959140610013428
84;18-64;2023;0,001765744555620953
84;18-64;2024;0,000287604256542997
84;18-64;2025;0,003137254901960784
84;65-79;2017;0,002072109407376710
84;65-79;2019;0,000781860828772478
84;65-79;2021;0,000284090909090909
84;65-79;2022;0,000940291490362012
84;65-79;2023;0,000618238021638331
84;65-79;2024;0,000300210147102972
84;65-79;2025;0,001670843776106934
84;80+;2019;0,000659630606860158
84;80+;2020;0,000746454341876089
84;80+;2023;0,000527843758247559
84;80+;2024;0,000538068334678504
85;0-1;2019;0,000691562932226833
85;0-1;2022;0,000615384615384615
85;18-64;2020;0,000251572327044025
85;18-64;2021;0,000213812272824460
85;65-79;2023;0,000618238021638331
86;0-1;2021;0,002444987775061125
86;0-1;2022;0,000615384615384615
86;2-4;2020;0,004761904761904762
86;65-79;2021;0,000284090909090909
86;65-79;2025;0,000835421888053467
87;5-17;2023;0,001855287569573284
87;18-64;2016;0,001285347043701799
87;18-64;2019;0,000364697301239971
87;18-64;2021;0,000213812272824460
87;18-64;2022;0,000383656244005371
87;18-64;2024;0,000287604256542997
87;65-79;2016;0,001338688085676037
87;65-79;2020;0,000275862068965517
87;65-79;2022;0,000705218617771509
87;65-79;2024;0,000300210147102972
87;80+;2023;0,000263921879123779
88;18-64;2017;0,000394011032308905
88;18-64;2021;0,000213812272824460
88;18-64;2022;0,000191828122002686
88;18-64;2024;0,000287604256542997
88;18-64;2025;0,000784313725490196
88;65-79;2021;0,000284090909090909
88;80+;2017;0,000343406593406593
88;80+;2023;0,000263921879123779
88;80+;2024;0,000269034167339252
89;0-1;2022;0,000615384615384615
89;5-17;2019;0,002732240437158470
89;5-17;2020;0,005797101449275362
89;18-64;2017;0,000394011032308905
89;18-64;2019;0,000364697301239971
89;18-64;2021;0,000427624545648920
89;18-64;2022;0,000383656244005371
89;18-64;2023;0,000294290759270159
89;18-64;2025;0,001568627450980392
89;65-79;2017;0,000414421881475342
89;65-79;2019;0,000390930414386239
89;65-79;2023;0,000309119010819165
89;80+;2017;0,000343406593406593
89;80+;2022;0,000213629566331980
89;80+;2023;0,000263921879123779
90;0-1;2023;0,002212389380530973
90;5-17;2022;0,001582278481012658
90;18-64;2018;0,000732869182850861
90;18-64;2020;0,000251572327044025
90;18-64;2021;0,000213812272824460
90;18-64;2022;0,000383656244005371
90;18-64;2024;0,000575208513085994
90;65-79;2021;0,000284090909090909
91;0-1;2020;0,001131221719457014
91;0-1;2024;0,000700770847932726
91;2-4;2021;0,002832861189801700
91;5-17;2021;0,002816901408450704
91;18-64;2022;0,000191828122002686
91;65-79;2016;0,001338688085676037
91;65-79;2019;0,000390930414386239
91;65-79;2022;0,000235072872590503
91;65-79;2024;0,000300210147102972
91;80+;2018;0,000338983050847458
92;0-1;2018;0,002135231316725979
92;0-1;2022;0,000615384615384615
92;0-1;2023;0,002212389380530973
92;0-1;2024;0,000700770847932726
92;5-17;2017;0,004366812227074236
92;18-64;2017;0,000788022064617809
92;18-64;2018;0,000366434591425431
92;18-64;2019;0,000364697301239971
92;18-64;2020;0,000251572327044025
92;18-64;2021;0,000213812272824460
92;18-64;2022;0,000959140610013428
92;18-64;2023;0,000294290759270159
92;18-64;2024;0,001438021282714984
92;65-79;2019;0,000390930414386239
92;65-79;2021;0,000284090909090909
92;80+;2016;0,000976562500000000
92;80+;2018;0,000677966101694915
92;80+;2025;0,000719942404607631
93;0-1;2016;0,001834862385321101
93;0-1;2019;0,000691562932226833
93;0-1;2021;0,000611246943765281
93;0-1;2022;0,001230769230769231
93;0-1;2024;0,001401541695865452
93;2-4;2023;0,002732240437158470
93;5-17;2021;0,005633802816901409
93;5-17;2022;0,003164556962025316
93;18-64;2018;0,001099303774276292
93;18-64;2019;0,001094091903719912
93;18-64;2020;0,001006289308176101
93;18-64;2021;0,000427624545648920
93;18-64;2022;0,000767312488010742
93;18-64;2023;0,000294290759270159
93;18-64;2024;0,000287604256542997
93;65-79;2017;0,000414421881475342
93;65-79;2019;0,001563721657544957
93;65-79;2022;0,000235072872590503
94;0-1;2022;0,000615384615384615
94;0-1;2024;0,000700770847932726
94;2-4;2025;0,006410256410256410
94;5-17;2021;0,002816901408450704
94;18-64;2016;0,001285347043701799
94;18-64;2017;0,000394011032308905
94;18-64;2022;0,000191828122002686
94;18-64;2023;0,001177163037080636
94;65-79;2017;0,000828843762950684
94;65-79;2020;0,000275862068965517
94;65-79;2021;0,000568181818181818
94;80+;2017;0,000686813186813187
94;80+;2019;0,000329815303430079
94;80+;2021;0,000613308800981294
94;80+;2023;0,000263921879123779
95;0-1;2016;0,001834862385321101
95;0-1;2019;0,001383125864453665
95;0-1;2020;0,001131221719457014
95;0-1;2024;0,000700770847932726
95;2-4;2021;0,002832861189801700
95;2-4;2022;0,002114164904862579
95;2-4;2024;0,002551020408163265
95;5-17;2018;0,003690036900369004
95;5-17;2021;0,002816901408450704
95;5-17;2023;0,001855287569573284
95;18-64;2017;0,000394011032308905
95;18-64;2021;0,000641436818473380
95;18-64;2022;0,000959140610013428
95;65-79;2018;0,000389408099688474
95;65-79;2020;0,000551724137931035
95;65-79;2021;0,000284090909090909
95;65-79;2022;0,000235072872590503
95;80+;2022;0,000213629566331980
97;0-1;2018;0,001423487544483986
97;0-1;2019;0,000691562932226833
97;0-1;2022;0,000615384615384615
97;0-1;2023;0,001474926253687316
97;0-1;2024;0,001401541695865452
97;2-4;2017;0,003773584905660377
97;2-4;2022;0,002114164904862579
97;2-4;2024;0,002551020408163265
97;5-17;2018;0,003690036900369004
97;18-64;2017;0,001182033096926714
97;18-64;2018;0,000732869182850861
97;18-64;2019;0,000364697301239971
97;18-64;2020;0,002515723270440251
97;18-64;2021;0,000427624545648920
97;18-64;2022;0,000959140610013428
97;18-64;2023;0,000588581518540318
97;18-64;2024;0,000575208513085994
97;65-79;2018;0,000389408099688474
97;65-79;2019;0,000390930414386239
97;65-79;2020;0,000551724137931035
97;65-79;2021;0,000568181818181818
97;65-79;2022;0,000470145745181006
97;65-79;2023;0,000618238021638331
97;65-79;2024;0,000900630441308916
97;65-79;2025;0,000835421888053467
97;80+;2017;0,000343406593406593
98;0-1;2021;0,001222493887530562
98;0-1;2022;0,001230769230769231
98;0-1;2023;0,000737463126843658
98;0-1;2024;0,000700770847932726
98;2-4;2024;0,005102040816326530
98;18-64;2018;0,001099303774276292
98;18-64;2019;0,002188183807439825
98;18-64;2020;0,000251572327044025
98;18-64;2021;0,000641436818473380
98;18-64;2022;0,000383656244005371
98;18-64;2023;0,000294290759270159
98;18-64;2024;0,000287604256542997
98;65-79;2017;0,000414421881475342
98;65-79;2018;0,000778816199376947
98;80+;2022;0,000213629566331980
98;80+;2023;0,000263921879123779
99;0-1;2017;0,000745712155108128
99;0-1;2018;0,002135231316725979
99;0-1;2019;0,003457814661134163
99;0-1;2021;0,003056234718826406
99;0-1;2022;0,002461538461538462
99;0-1;2023;0,001474926253687316
99;0-1;2024;0,002803083391730904
99;0-1;2025;0,004694835680751174
99;2-4;2016;0,021505376344086023
99;2-4;2017;0,003773584905660377
99;2-4;2018;0,003787878787878788
99;2-4;2019;0,012295081967213115
99;2-4;2020;0,004761904761904762
99;2-4;2021;0,002832861189801700
99;2-4;2022;0,002114164904862579
99;2-4;2023;0,016393442622950821
99;2-4;2024;0,005102040816326530
99;2-4;2025;0,012820512820512820
99;5-17;2017;0,008733624454148471
99;5-17;2020;0,002898550724637681
99;5-17;2021;0,002816901408450704
99;5-17;2022;0,001582278481012658
99;5-17;2023;0,005565862708719851
99;5-17;2024;0,001557632398753894
99;18-64;2016;0,002570694087403599
99;18-64;2017;0,007880220646178092
99;18-64;2018;0,006595822645657750
99;18-64;2019;0,005105762217359592
99;18-64;2020;0,007044025157232704
99;18-64;2021;0,005345306820611503
99;18-64;2022;0,004987531172069825
99;18-64;2023;0,006768687463213655
99;18-64;2024;0,006614897900488927
99;18-64;2025;0,003137254901960784
99;65-79;2016;0,004016064257028112
99;65-79;2017;0,004144218814753419
99;65-79;2018;0,004283489096573208
99;65-79;2019;0,004691164972634871
99;65-79;2020;0,001655172413793103
99;65-79;2021;0,001704545454545454
99;65-79;2022;0,003055947343676540
99;65-79;2023;0,004018547140649150
99;65-79;2024;0,004202942059441609
99;65-79;2025;0,005012531328320802
99;80+;2016;0,004882812500000000
99;80+;2017;0,001373626373626374
99;80+;2018;0,001016949152542373
99;80+;2019;0,000659630606860158
99;80+;2020;0,000497636227917392
99;80+;2021;0,000613308800981294
99;80+;2022;0,000854518265327921
99;80+;2023;0,000791765637371338
99;80+;2024;0,001076136669357008
99;80+;2025;0,001439884809215263
